Molecule Name,SMILES,% inhibition of HepG2 cell line: PCT_INHIB_HEPG2 (%)
TCMDC-132049,Cc1cc(O)c2c3c1C(=O)C=C1C(C)(C)C(=O)c4c(O)cc(O)c(c4C13)C2=O,45
TCMDC-132122,Cl.N[C@@H](CCNCc1ccc(-c2cccnc2)cc1)Cc1ccc(F)c(F)c1,45
TCMDC-132196,NC(=O)c1cccc(C(=O)Nc2ccc(-c3cccc(-c4nc5cc(F)ccc5[nH]4)c3)cc2)c1,45
TCMDC-132486,OC(=O)C(F)(F)F.CCCCCN1CCC(NS(=O)(=O)c2cccc(C(=O)Nc3ccc(C(F)(F)F)cc3)c2)C1,45
TCMDC-132598,Fc1cccc(NS(=O)(=O)c2ccc(Cl)c(Cl)c2)c1CNCc1ccccn1,45
TCMDC-132615,OC(=O)C(F)(F)F.COc1ccc(-c2cccc(NC(=O)c3cccc(Cl)c3)c2)cc1CN1CCCC1,45
TCMDC-133054,OC(=O)C(F)(F)F.Cc1noc(C)c1-c1cccc(CNCc2ccc(-c3ccc(-c4nc5cc(F)ccc5[nH]4)s3)cc2)c1,45
TCMDC-133145,Clc1cccc2c1SCc1c-2sc(C(=O)N2CCN(c3ccncc3)CC2)c1,45
TCMDC-133210,FC(F)(F)c1ccc2[nH]c(-c3ccc(-c4cccc(NC(=O)Nc5ccsc5)c4)cc3)nc2c1,45
TCMDC-133224,Fc1ccc(NC(=O)Nc2cccc(-c3ccc(-c4nc5cc(C(F)(F)F)ccc5[nH]4)cc3)c2)c(F)c1F,45
TCMDC-133230,Fc1ccc(NC(=O)Nc2cccc(-c3ccc(-c4nc5ccccc5[nH]4)cc3)c2)c(F)c1F,45
TCMDC-133240,CCC(C)NC(=O)Nc1ccc(-c2cccc(-c3nc4cc(C(F)(F)F)ccc4[nH]3)c2)cc1,45
TCMDC-133300,Fc1ccc(CNC(=O)Nc2cccc(-c3ccc(-c4nc5ccccc5[nH]4)cc3)c2)cc1,45
TCMDC-133492,COc1ccccc1C1CCN(C2CCC(NC(=O)/C=C/c3cc(F)cc(F)c3)CC2)CC1,45
TCMDC-133563,CN1CCN(c2ccc(-c3nc4ccc(OCc5cc(Cl)cc(Cl)c5)c(C(N)=O)c4[nH]3)cc2)CC1,45
TCMDC-133678,OC(=O)C(F)(F)F.FC(F)(F)c1ccc(NC(=O)c2ccc(S(=O)(=O)NC3CCCN(CC4CCCCC4)C3)cc2)cc1,45
TCMDC-133704,COc1cccc(NC(=O)Nc2ccc(C)c(-c3ccc(C(=O)Nc4ccncc4)cc3)c2)c1,45
TCMDC-133773,OC(=O)C(F)(F)F.OC1(Cc2ccccc2)CCN(Cc2cccc(-c3c[nH]c4nc(NC5CCCC5)ncc34)c2)CC1,45
TCMDC-133818,OC(=O)C(F)(F)F.CC1CN(Cc2cccc(-c3ccc(-c4nc5cc(F)ccc5[nH]4)cc3)c2)CC(C)O1,45
TCMDC-133893,OC(=O)C(F)(F)F.Fc1ccc2[nH]c(-c3ccc(-c4ccc(CN5CCN(c6cnccn6)CC5)cc4)s3)nc2c1,45
TCMDC-133912,OC(=O)C(F)(F)F.CN1CCCC(CN2CCN(Cc3cccc(-c4cccc(-c5nc6ccccc6[nH]5)c4)c3)CC2)C1,45
TCMDC-133937,OC(=O)C(F)(F)F.N#Cc1ccc(N2CCN(Cc3cccc(-c4ccc(-c5nc6ccccc6[nH]5)cc4)c3)CC2)nc1,45
TCMDC-134122,COc1ccc(-n2ncc(C(=O)N3CCC4(C3)C(=O)N(c3ccccc3)c3ccccc34)c2C)cc1,45
TCMDC-134430,OC(=O)C(F)(F)F.CCc1ccc(CN2CCC(CNC(=O)c3cc(-c4cccc(C(F)(F)F)c4)cs3)C2)cc1,45
TCMDC-134493,CS(=O)(=O)c1cccc(-c2cnc(N)c3cc(-c4cccc(F)c4)ccc23)c1,45
TCMDC-134495,COc1cccc(-c2ccc3c(-c4cccc(S(C)(=O)=O)c4)cnc(N)c3c2)c1,45
TCMDC-134589,OC(=O)C(F)(F)F.O=C(Nc1cccc(CN2CCCN(Cc3ccccc3)CC2)c1)c1ccc(-c2ccccc2)cc1,45
TCMDC-134611,OC(=O)C(F)(F)F.Cc1ccccc1C1CCN(c2ccc(C(=O)Nc3ccc(F)cc3)cn2)CC1,45
TCMDC-135288,COc1c(C2CCN(CCCCNC(=O)c3ccc(-c4ccc(C#N)cc4)cc3)CC2)cc(Cl)c2c1CCCC2,45
TCMDC-135303,Cc1[nH]c(C)c(-c2cccc(-c3ccc(OC(F)(F)F)cc3)c2)c(=O)c1Br,45
TCMDC-135671,Cl.NCC(=O)Nc1cccc(Nc2nccc(-c3c(-c4cccc(NC(=O)c5ccccc5)c4)nn4ccccc34)n2)c1,45
TCMDC-135758,FC(F)(F)c1cccc(NC(=O)N2CCCN(CCCCCNC(=O)/C=C/c3ccc(Cl)c(Cl)c3)CC2)c1,45
TCMDC-135901,Cc1ccc(NC(=S)NC2CCN(CCCCCNC(=O)/C=C/c3ccc(Cl)c(Cl)c3)CC2)cc1Cl,45
TCMDC-136315,CNS(=O)(=O)Cc1ccc(Nc2nccc(Nc3cccc4n(C(=O)Nc5ccccc5)ncc34)n2)cc1,45
TCMDC-136388,OC(=O)C(F)(F)F.Oc1cccc(CN2CCCN(Cc3ccc(C(=O)Nc4ccc5c(c4)CCC5)cc3)CC2)c1,45
TCMDC-136418,OC(=O)C(F)(F)F.CC(C)c1ccc(NC(=O)c2ccc(CN3CCCN(Cc4cccc(Cl)c4)CC3)cc2)cc1,45
TCMDC-136424,OC(=O)C(F)(F)F.CCCCCCN1CCCN(Cc2ccc(C(=O)Nc3ccc(CCC)cc3)cc2)CC1,45
TCMDC-136589,COc1cc(Nc2nccc(NCC(O)c3ccc(C(F)(F)F)cc3)n2)cc(OC)c1OC,45
TCMDC-136902,FC(F)(F)c1ccc2[nH]c(-c3cccc(-c4cccc(NC(=O)c5csnn5)c4)c3)nc2c1,45
TCMDC-136909,Cc1cccc2nc(-c3cccc(-c4ccc(NC(=O)C(=O)c5cccn5C)cc4)c3)[nH]c12,45
TCMDC-136981,CN1CCN(CC(=O)Nc2ccc(-c3cccc(-c4nc5cc(C(F)(F)F)ccc5[nH]4)c3)cc2)CC1,45
TCMDC-136983,CN1CCN(CC(=O)Nc2ccc(-c3cccc(-c4nc5cccc(C)c5[nH]4)c3)cc2)CC1,45
TCMDC-137161,CCOC(=O)c1[nH]c2cc(Cl)cc(Cl)c2c1/C=C/C(=O)Nc1ccc(-c2cnc(NC(C)=O)[nH]2)cc1,45
TCMDC-137320,CCOC(=O)CC[C@@H](NC(=O)c1ccc(NCc2ccc3ccc4nc(C)[nH]c(=O)c4c3c2)cc1F)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCC,45
TCMDC-137545,Cl.CCN1CCN(CCNc2c3ccccc3nc3ccccc23)CC1,45
TCMDC-137548,Cl.Cc1cc(NCCCOc2ccc(Cl)cc2)nc(NCc2ccccc2)n1,45
TCMDC-137778,CCC[C@@H]([C@@H](CC1CCCCC1)C(=O)N[C@H](C(=O)Nc1nccs1)C(C)(C)SCCNC(=O)OCC)N(O)C=O,45
TCMDC-137894,CC(=NNC(=S)NC(c1ccccc1)c1ccccc1)c1ccccn1,45
TCMDC-137900,COc1cc(CNC(=S)NN=C(C)c2ccccn2)cc(OC)c1OC,45
TCMDC-138100,Cl.COc1ccc(-c2nc3nc(N)nc(N)c3nc2-c2ccccc2Cl)cc1.COc1ccc(-c2nc3c(N)nc(N)nc3nc2-c2ccccc2Cl)cc1,45
TCMDC-138185,COc1ccc(N2CCN(CCc3ccc(NC(=O)c4ccc(N(=O)=O)cc4)cc3)CC2)c(OC)c1,45
TCMDC-138263,CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1NCCc2c1[nH]c1ccc(O)cc21,45
TCMDC-138286,COc1cc(C2CCN(CCCCNC(=O)c3ccc(NC(=O)c4ccc(Cl)c(Cl)c4)cc3)CC2)ccc1OC(C)C,45
TCMDC-138295,Cl.Cc1ccc(O)cc1Nc1ccnc2cc(-c3ccccc3)ccc12,45
TCMDC-138658,Cc1ccc(C2CCN(CCCCNC(=O)c3ccc(-c4ccc(C#N)cc4)cc3)CC2)c(O)c1,45
TCMDC-138810,Nc1ncc(-c2ccc(F)cc2)cc1-c1nc2ccc(Cl)cc2[nH]1,45
TCMDC-138831,FC(F)(F)c1ccc(-c2ccc(C(=O)NC3CCN(CCN4CCc5ccccc5CC4)CC3)cc2)cc1,45
TCMDC-138835,CN(C)CCOc1cc(NC(=O)c2ccc(-c3ccc(Cl)cc3Cl)cc2)ccc1-c1ccccc1,45
TCMDC-138848,CCOc1c(OC)ccc2c1CCN(CCN1CCC(CNC(=O)c3ccc(-c4ccc(C#N)cc4)cc3)CC1)C2,45
TCMDC-139010,Oc1cc(N(=O)=O)ccc1NC(=O)Nc1ccccc1Oc1ccccc1,45
TCMDC-139176,CCOc1ccccc1N1CCN(CCCNC(=O)/C(OC)=C/C=C/c2cc3cc(Cl)c(Cl)cc3[nH]2)CC1,45
TCMDC-139257,CO/C(=C\C=C\c1cc2cc(Cl)c(Cl)cc2[nH]1)C(=O)NCCCN1CCN(Cc2ccccc2)CC1,45
TCMDC-139370,Cl.CN1CCN(c2ccnc3cc4c(cc23)N(C(=O)Nc2cccc3c(-c5noc(C)n5)cccc23)CC4)CC1,45
TCMDC-139572,Clc1ccc(C=CC(=O)NCCCCCN2CCC(CCCNC(=O)C3CC3c3ccccc3)CC2)cc1Cl,45
TCMDC-139880,O=C(N1CCC(CCN2CCC(c3c[nH]c4ccccc34)CC2)CC1)c1cc2cccc(N(=O)=O)c2[nH]1,45
TCMDC-139922,Cl.CO/N=C(\C)c1ccc2c(c1)CCN(CCC1CCC(NC(=O)/C=C/c3ccc(F)cc3)CC1)CC2,45
TCMDC-140001,Clc1ccc(CC(=O)NCCC2CCN(CCCCCNC(=O)/C=C/c3ccc(Cl)c(Cl)c3)CC2)cc1,45
TCMDC-140355,Cn1nc(C(F)(F)F)cc1-c1ccc(C(=O)NC2CCC(CN3CCC(c4c[nH]c5ccccc45)CC3)CC2)s1,45
TCMDC-140456,CC(C)(C)c1ccc2[nH]c(-c3ccc(/C=C/C(=O)NC4CCN(Cc5ccccc5)CC4)cc3)nc2c1,45
TCMDC-140530,OC(=O)C(F)(F)F.CC(=O)N(Cc1ccc(-c2ccc(CNCCc3ccccc3)cc2)cc1)C1CCN(Cc2ccccc2)CC1,45
TCMDC-140554,OC(=O)C(F)(F)F.CC(C)CNCc1cccc(-c2cccc(CN(CCCN3CCN(C)CC3)C(=O)CCC3CCCC3)c2)c1,45
TCMDC-141054,O[C@H]([C@@H](O)C(O)=O)C(O)=O.CCN(CC)CCN(Cc1ccc(-c2ccc(Cl)cc2)cc1)C(=O)Cn1c(CCc2cccc(F)c2F)nc(=O)c2ccccc12,45
TCMDC-141078,CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c2cccc(NC(=O)c3ccc(-c4ccc(Cl)cc4)o3)c2)CC1,45
TCMDC-141161,Cl.CC(C)(CNCCOc1ccc(Cl)cc1)c1nc(-c2ccnc(N)n2)c(-c2ccc(Cl)c(O)c2)[nH]1,45
TCMDC-141175,O[C@H]([C@@H](O)C(O)=O)C(O)=O.CCN(CC)CCCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1c(SCc2cccc(F)c2F)cc(=O)c2ccccc12,45
TCMDC-141281,O[C@H]([C@@H](O)C(O)=O)C(O)=O.CCN1CCC(N(Cc2ccc(-c3ccc(C(F)(F)F)cc3)o2)C(=O)Cn2c(CCc3cccc(F)c3F)nc(=O)c3ccccc23)CC1,45
TCMDC-141316,O[C@H]([C@@H](O)C(O)=O)C(O)=O.CC(C)N1CCC(N(Cc2ccc(-c3ccc(C(F)(F)F)cc3)cc2)C(=O)CCCn2c(CCc3cccc(F)c3F)nc(=O)c3ccccc23)CC1,45
TCMDC-141344,OC(=O)C(F)(F)F.Clc1ccccc1CCNCC1CCN(CC2CCCCC2)CC1,45
TCMDC-141345,OC(=O)C(F)(F)F.COc1ccc(CN2CCC(CNCCc3c(Cl)cccc3Cl)CC2)cc1,45
TCMDC-141435,CC[C@H]1CN2CC[C@@H]1C[C@H]2[C@H](O)c1cc(N2CCC(c3ccccc3)CC2)nc2ccc(OC)cc12,45
TCMDC-141612,OC(=O)C(F)(F)F.Cn1nc(-c2ccc(NC(=O)Nc3cc(C(F)(F)F)ccc3F)c(F)c2)c2cnc(NCCCn3ccnc3)nc12,45
TCMDC-123500,C(COc1ccc(Nc2ccnc3cc4ccccc4cc23)cc1)Oc1ccccc1,44
TCMDC-123829,Oc1c(C(NC(=O)c2ccccc2)c2ccc(Cl)cc2)ccc2cccnc12,44
TCMDC-124299,CCOC(=O)c1cc(C(=O)OC)c2ccccn12,44
TCMDC-124769,Fc1ccc(NC(=O)c2nc3ccccc3nc2Cl)cc1,44
TCMDC-124962,Cc1cc(N2CCOCC2)nc(Nc2ccc(NC(=O)c3cccc4ccccc34)cc2)n1,44
TCMDC-125008,COc1ccc(-c2ccnc(-c3cccc(-c4ccccn4)n3)c2)cc1,44
TCMDC-125561,Oc1c(C(NC(=O)Cc2ccccc2)c2ccco2)cc(Cl)c2cccnc12,44
TCMDC-125570,CCCCc1ccc(C(=O)Nc2ccc3nc(N4CCN(C)CC4)cc(C)c3c2)cc1,44
TCMDC-125824,FC(F)(F)C(=O)CC(=O)c1ccc2c(c1)OCO2,44
TCMDC-125833,O=C(N1CCN(c2ccccc2)CC1)c1ccc(N(=O)=O)o1,44
TCMDC-131724,CC(=O)Nc1ccc(S(=O)(=O)NC2=NC(=N)N(OCc3ccc(Cl)c(Cl)c3)C(C)(C)N2)cc1,44
TCMDC-132107,CCc1nc2c(N)nc(N)nc2nc1-c1ccc(OC)cc1,44
TCMDC-132216,OC(=O)C(F)(F)F.O=S(=O)(NCCN1CCCC1)c1ccc(-c2cccc(CNCc3ccccc3)c2)s1,44
TCMDC-132266,OC(=O)C(F)(F)F.COc1ccc(CNC2Cc3ccccc3C2)cc1-c1ccc(S(=O)(=O)NCCN2CCCC2)c(F)c1,44
TCMDC-132281,OC(=O)C(F)(F)F.O=S(=O)(NCCN1CCCC1)c1ccc(-c2ccc(CNCc3ccsc3)cc2)cc1,44
TCMDC-132411,Cl.CC(C)N1CCC(Oc2ccc(CN3CCN(C(c4ccccc4)c4ccc(Cl)cc4)CC3)cc2)CC1,44
TCMDC-132442,OC(=O)C(F)(F)F.CCN(CCCN1CCCCC1)c1cc(C)nc(Nc2ccc(C)cc2Cl)n1,44
TCMDC-132447,OC(=O)C(F)(F)F.CCN(CCCN1CCCCC1)c1cc(C)nc(Nc2ccc(Cl)cc2C)n1,44
TCMDC-132659,OC(=O)C(F)(F)F.Clc1cccc(C(=O)Nc2cccc(-c3cccc(CN4CCCC4)c3)c2)c1,44
TCMDC-132854,OC(=O)C(F)(F)F.Fc1ccc2[nH]c(-c3cccc(-c4ccc(CNCCc5ccncc5)cc4)c3)nc2c1,44
TCMDC-132985,OC(=O)C(F)(F)F.CNc1ccc(CNCc2ccc(-c3ccc(-c4nc5cc(C(F)(F)F)ccc5[nH]4)s3)cc2)cc1,44
TCMDC-133041,OC(=O)C(F)(F)F.FC(F)(F)c1ccc2[nH]c(-c3ccc(-c4ccc(CNCC5CCN(C(=O)OCC=C)C5)cc4)cc3)nc2c1,44
TCMDC-133250,COc1ccc(NC(=O)Nc2ccc(-c3cccc(-c4nc5ccccc5[nH]4)c3)cc2)cc1,44
TCMDC-133258,CCOC(=O)c1ccc(NC(=O)Nc2cccc(-c3ccc(-c4nc5cccc(C)c5[nH]4)s3)c2)cc1,44
TCMDC-133305,Cc1cccc(NC(=O)Nc2cccc(-c3ccc(-c4nc5cc(C(F)(F)F)ccc5[nH]4)cc3)c2)c1,44
TCMDC-133680,OC(=O)C(F)(F)F.FC(F)(F)c1ccc(NC(=O)c2ccc(S(=O)(=O)NCC3CCCN(CC4CCCCC4)C3)cc2)cc1,44
TCMDC-133709,OC=O.COc1ccc(Br)cc1/C=C/C(=O)Nc1cccc(C2CCN(C)CC2)c1,44
TCMDC-134079,O=S(=O)(Nc1ccc(CCN2CCC(N3CCCCC3)CC2)cc1)c1ccc2ccccc2c1,44
TCMDC-134155,CCn1c(-c2nc(-c3ccnc(N4CCN(C)CC4)c3)cnc2N)nc2cc(S(C)(=O)=O)ccc12,44
TCMDC-134198,Clc1ccc(/C=C/C(=O)N2CCC(NCc3ccc4[nH]ccc4c3)CC2)cc1Cl,44
TCMDC-134376,COc1ccc(-c2ccc(Nc3cccc(S(=O)(=O)CCN4CCC(CCN(C)C)CC4)c3)nc2)cn1,44
TCMDC-134446,OC(=O)C(F)(F)F.CC(C)(C)c1ccc(CN2CCC(CNC(=O)c3cc(-c4cccc(Cl)c4)cs3)C2)cc1,44
TCMDC-134582,OC(=O)C(F)(F)F.Cc1ccccc1N1CCN(c2ccc(C(=O)Nc3ccccc3)cn2)CC1,44
TCMDC-134940,CCn1c(-c2cc(C)on2)nc2cnc(Oc3ccc(C(=O)N4CC(=O)N(C)C4C(C)(C)C)cc3)cc12,44
TCMDC-135049,OC(=O)C(F)(F)F.COc1c(CN2CCOCC2)cccc1-c1cc2c(-c3ccc(C(O)=O)c(C(C)C)c3)ccnc2[nH]1,44
TCMDC-135243,Cc1cc(C(=O)Nc2nc(-c3ccccn3)nc3ccsc23)no1,44
TCMDC-135247,COc1ccc(Nc2ncc3c(-c4cccc(NC(=O)Cc5cccc(O)c5)c4)c[nH]c3n2)cc1OC,44
TCMDC-135479,NC(=O)COc1cccc2c1CCN(CCN1CCC(NC(=O)c3ccc(-c4ccc(Cl)cc4)cc3)CC1)C2,44
TCMDC-135566,COc1cc(C(=O)N2CCOC(CCN3CCC(c4ccc(Cl)cc4)CC3)(c3ccc(Cl)c(Cl)c3)C2)cc(OC)c1OC,44
TCMDC-135568,COc1cc(C(=O)N2CCOC(CCN3CCC(Cc4ccc(F)cc4)CC3)(c3ccc(Cl)c(Cl)c3)C2)cc(OC)c1OC,44
TCMDC-135770,Fc1cccc(Nc2nccc(-c3c(-c4cccc(NC(=O)C5CCCCC5)c4)nn4ccccc34)n2)c1,44
TCMDC-135834,FC(F)Oc1ccc(NC(=O)N2CCN(CCCCCCNC(=O)/C=C/c3ccc(Cl)c(Cl)c3)CC2)cc1,44
TCMDC-136025,FC(F)(F)c1ccc(-c2ccc(CNC3CCN(CCN4CCOCC4)CC3)cc2)cc1,44
TCMDC-136293,OC(=O)C(F)(F)F.Clc1cc(Cl)cc(NC(=O)N2CCCN(CCCCCNC(=O)COc3ccc(Cl)c(Cl)c3)CC2)c1,44
TCMDC-136399,OC(=O)C(F)(F)F.CCc1cccc(NC(=O)c2ccc(CN3CCCN(CC4CCCCC4)CC3)cc2)c1,44
TCMDC-136436,OC(=O)C(F)(F)F.CCOc1ccc(NC(=O)c2ccc(CN3CCCN(Cc4cccc(O)c4)CC3)cc2)cc1,44
TCMDC-136481,OC(=O)C(F)(F)F.CN1CCCN(Cc2cccc(-c3ccc(NS(=O)(=O)c4cccc5cccnc45)cc3)c2)CC1,44
TCMDC-136619,COc1cccc(OC(C)(C)c2nc(N[C@@H](C)c3ccccc3)c3cn[nH]c3n2)c1,44
TCMDC-136780,Cn1cccc1C(=O)C(=O)Nc1ccc(-c2ccc(-c3nc4cc(F)ccc4[nH]3)cc2)cc1,44
TCMDC-136939,O=C(Cc1c[nH]cn1)Nc1ccc(-c2ccc(-c3nc4ccccc4[nH]3)s2)cc1,44
TCMDC-137080,Cc1nnsc1C(=O)Nc1ccc(-c2cccc(-c3nc4cc(F)ccc4[nH]3)c2)cc1,44
TCMDC-137318,COc1ccc(C(=O)COc2cccc(/C=C/C(O)=O)c2)cc1OC,44
TCMDC-137453,Cl.N=C(NCCCc1ccccc1)c1cccc(C(=N)NCCCc2ccccc2)n1,44
TCMDC-137546,Cl.CCN1CCN(CCCNc2c3ccccc3nc3ccccc23)CC1,44
TCMDC-137571,Cl.C(CN1CCN(Cc2ccccc2)CC1)Nc1c2ccccc2nc2ccccc12,44
TCMDC-137644,Cl.COc1cc(Cc2c(C)nc3nc(N)nc(N)c3c2C)c(Br)c(OC)c1OC,44
TCMDC-137666,Cl.CC(=NNC(N)=N)c1ccc2c(c1)Cc1ccccc1-2,44
TCMDC-137960,Nc1nc(N)c2c3cn(C4CCCC4)nc3ccc2n1,44
TCMDC-138357,CCOc1ccc(C2CCN(CCCCNC(=O)c3ccc(NC(=O)c4ccc(Cl)cc4)cc3)CC2)c(CC)c1,44
TCMDC-138510,CCCCCCNc1cc(C)nc(NC(=N)Nc2cccc(C(F)(F)F)c2)n1,44
TCMDC-138753,COc1c2c(ccc1C1=CCN(CCCCNC(=O)c3ccc(-c4ccc(C#N)cc4)cc3)CC1)CCCC2,44
TCMDC-138762,OCCOCCOc1c(C2CCN(CCCCNC(=O)c3ccc(-c4ccc(C(F)(F)F)cc4)cc3)CC2)ccc2c1CCCC2,44
TCMDC-138916,OC(=O)C(F)(F)F.COc1cc(-n2cnc3cc(-c4ccc(N(=O)=O)cc4)sc3c2=O)ccc1OCCN1CCCC1,44
TCMDC-139152,Cl.CN(C)CCC1CCCc2ccc(NC(=O)Nc3cccc(Cl)c3Cl)cc21,44
TCMDC-139710,O=C(NC1CCC(CN2CCC(c3c[nH]c4ccccc34)CC2)CC1)c1cc2ccccc2s1,44
TCMDC-139710,O=C(NC1CCC(CN2CCC(c3c[nH]c4ccccc34)CC2)CC1)c1cc2ccccc2s1,44
TCMDC-139786,Oc1ccc2[nH]cc(C3CCN(CC4CCN(C(=O)/C=C/c5ccc(Cl)c(Cl)c5)CC4)CC3)c2c1,44
TCMDC-139795,Clc1ccc(/C=C/C(=O)N2CCC(CCCN3CCC(c4c[nH]c5ccccc45)CC3)CC2)cc1Cl,44
TCMDC-139865,Cl.Cc1noc(-c2ccc3c(c2)CCN(CCC2CCC(NC(=O)/C=C/c4ccc(F)cc4)CC2)CC3)n1,44
TCMDC-139941,O=C(C=Cc1ccc(-c2ccccc2)cc1)N1CCC(CCN2CCC(c3c[nH]c4ccccc34)CC2)CC1,44
TCMDC-139993,CN(C1CCN(CCCCCNC(=O)/C=C/c2ccc(Cl)c(Cl)c2)CC1)C(=O)c1snnc1-c1ccccc1,44
TCMDC-140074,Clc1ccc(/C=C/C(=O)N2CCC(CN3CCC(c4c[nH]c5ccncc45)CC3)CC2)cc1Cl,44
TCMDC-140188,FC(F)(F)c1ccc(NC(=S)N2CCC(CCN3CCC(c4c[nH]c5ccccc45)CC3)CC2)cc1,44
TCMDC-140245,COc1cc2c(C3CCN(CC4CCC(NC(=O)/C=C/c5ccc(Cl)c(Cl)c5)CC4)CC3)c[nH]c2cn1,44
TCMDC-140262,Clc1ccc(CCC(=O)NC2CCC(CN3CCC(c4c[nH]c5ccccc45)CC3)CC2)c(Cl)c1,33
TCMDC-140262,Clc1ccc(CCC(=O)NC2CCC(CN3CCC(c4c[nH]c5ccccc45)CC3)CC2)c(Cl)c1,44
TCMDC-140487,OC(=O)C(F)(F)F.CC(C)CNCc1cccc(-c2ccc(CNC3CCN(Cc4ccccc4)CC3)cc2)c1,44
TCMDC-140517,OC(=O)C(F)(F)F.Nc1nc(N)nc(NCCCCCCCCON2C(N)=NC(N)=NC23CCCCC3)n1,44
TCMDC-140536,OC(=O)C(F)(F)F.COCC(=O)N(Cc1cccc(-c2ccc(CNCCc3ccccc3)cc2)c1)C1CCN(Cc2ccccc2)CC1,44
TCMDC-140541,OC(=O)C(F)(F)F.CC(C)CNCc1cccc(-c2cccc(CN(CCCN3CCN(C)CC3)C(=O)/C=C/c3ccccc3)c2)c1,44
TCMDC-140953,O[C@H]([C@@H](O)C(O)=O)C(O)=O.CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1c(CCc2c(F)ccc(F)c2F)nc(=O)c2ccccc12,44
TCMDC-141084,CC(C)NC(C)(C)CN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1c(CCc2cccc(F)c2F)nc(=O)c2ccccc12,44
TCMDC-141320,O[C@H]([C@@H](O)C(O)=O)C(O)=O.CC(C)N1CCC(N(Cc2ccc(-c3ccc(C(F)(F)F)cc3)cc2)C(=O)Cn2c3c(c(=O)cc2SCc2cccc(F)c2F)CCC3)CC1,44
TCMDC-141334,Cl.CC(C)(CN)c1cc(-c2ccc(Cl)c(O)c2)c(-c2ccncc2)o1,44
TCMDC-141455,Cn1cncc1CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1c(CCc2cccc(F)c2F)cc(=O)c2cccnc12,44
TCMDC-141575,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1nc(-c2ccc(C(F)(F)F)cc2)ccc1=O,44
TCMDC-141734,COc1cc(F)c2nccc([C@@H](O)CN3CCC(NC(=O)OCc4ccccc4)C(F)C3)c2c1,44
TCMDC-141837,OC(=O)C(F)(F)F.Clc1cccc(CN2CCCN(Cc3cccc(NC(=O)c4ccc(-c5ccccc5)cc4)c3)CC2)c1,44
TCMDC-141879,OC(=O)C(F)(F)F.Cc1ccc(CN2CCCN(Cc3cccc(NC(=O)c4cc5ccccc5s4)c3)CC2)cc1C,44
TCMDC-123673,Fc1ccc(NC(=O)Nc2cccc(C(F)(F)F)c2)cc1N(=O)=O,43
TCMDC-123773,FC(F)(F)Oc1ccc(NC(=O)Nc2ccc(C#N)cc2)cc1,43
TCMDC-123786,OC1CCN(c2cc(-c3ccccn3)nc(-c3ccccn3)n2)CC1,43
TCMDC-124370,O=C(Nc1ccc(-c2nc3ccccc3[nH]2)cc1)c1ccc(N2CCCC2)c(N(=O)=O)c1,43
TCMDC-124969,Cc1cc(N2CCCC2)nc(Nc2ccc(NC(=O)COc3ccccc3)cc2)n1,43
TCMDC-125531,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,43
TCMDC-125787,O=S(=O)(N1CCCCC1)c1ccc(NC(=S)NN=Cc2ccccn2)cc1,43
TCMDC-131578,Cl.Cc1ccc(N2C(=N)N=C(N)NC2(C)C)cc1,43
TCMDC-132223,OC(=O)C(F)(F)F.COc1ccc(CNCc2ccc(F)cc2)cc1-c1cccc(S(=O)(=O)NCCN2CCCC2)c1,43
TCMDC-132267,OC(=O)C(F)(F)F.COc1ccc(CNC2CCN(C)CC2)cc1-c1cccc(S(=O)(=O)NCc2ccccc2)c1,43
TCMDC-132275,OC(=O)C(F)(F)F.Fc1ccc(CNCc2cccc(-c3ccc(S(=O)(=O)NCCN4CCCC4)c(F)c3)c2)cc1,43
TCMDC-132338,CC(O)C1CCCCN1C(=O)c1ccc(-c2ccc(-c3nc4cc(F)ccc4[nH]3)cc2)cc1,43
TCMDC-132364,CN(C)Cc1ccc(-c2ccc(NC(=O)c3ccc4c(c3)ncn(Cc3ccc(C)o3)c4=O)cc2)cc1,43
TCMDC-132439,OC(=O)C(F)(F)F.CCN(CCCN1CCCCC1)c1cc(C)nc(Nc2ccc(Cl)c(C(F)(F)F)c2)n1,43
TCMDC-132513,OC(=O)C(F)(F)F.COc1ccc(-c2ccc(NC(=O)c3ccc(Cl)cc3)cc2)cc1CN(C)CCO,43
TCMDC-132767,OC(=O)C(F)(F)F.COc1ccc(-c2ccc(NC(=O)c3cccc(Cl)c3)c(F)c2)cc1CN1CCCN(C)CC1,43
TCMDC-132779,O=C(NCCCCN1CCC(c2nc3ccccc3s2)CC1)c1cc2ccccc2[nH]1,43
